"","ds","tv_spend","digital_spend","social_spend","search_spend","radio_spend","nps_score","type","solID","cluster","top_sol"
"4771",2023-09-24,227.684027527062,10.3091802724285,21.1960410417265,24.119525151892,169.361031332039,767.037264645208,"decompMedia","1_20_4",2,FALSE
"4772",2023-10-01,222.5740618677,31.4224537562721,32.5308192338911,35.2343924946437,130.939255291882,725.327005726025,"decompMedia","1_20_4",2,FALSE
"4773",2023-10-08,184.144898126966,20.4766236728066,16.2673815051578,142.905963643604,141.915809937099,757.0093401699,"decompMedia","1_20_4",2,FALSE
"4774",2023-10-15,195.273480311438,25.0383845691268,19.7259844868019,26.3173244995327,129.198387886447,944.874402838775,"decompMedia","1_20_4",2,FALSE
"4775",2023-10-22,204.033994185775,13.348935040048,94.67182204516,103.551246185271,105.000111613469,781.864169657678,"decompMedia","1_20_4",2,FALSE
"4776",2023-10-29,170.610034024066,20.1249411566451,71.0729293845229,13.8208559969133,149.271138023712,683.361804527127,"decompMedia","1_20_4",2,FALSE
"4777",2023-11-05,269.668283453818,12.4570546974687,112.610912156618,198.294518482092,123.090429391845,778.920729203282,"decompMedia","1_20_4",2,FALSE
"4778",2023-11-12,254.740133950737,10.566987687078,40.0008283604003,67.9908117151373,71.5536453456044,422.376099457049,"decompMedia","1_20_4",2,FALSE
"4779",2023-11-19,199.102042149495,18.9672222974069,87.5251229875016,96.114988488173,59.6048750611771,673.342419511115,"decompMedia","1_20_4",2,FALSE
"4780",2023-11-26,228.320873165375,5.25767961118604,15.0524135975099,81.9314208639634,64.1224622072444,681.273637660405,"decompMedia","1_20_4",2,FALSE
"4781",2023-12-03,250.761956406319,2.65155281374742,43.2472172788451,81.6050488697471,37.785891862527,608.415617271803,"decompMedia","1_20_4",2,FALSE
"4782",2023-12-10,240.827235076897,5.14319587835084,94.1556364669314,92.1419645500604,45.3660593822794,759.526096910096,"decompMedia","1_20_4",2,FALSE
"4783",2023-12-17,210.777667173581,10.7968595801068,15.7230112832548,16.3934088094133,43.4281321718782,751.483607196752,"decompMedia","1_20_4",2,FALSE
"4784",2023-12-24,173.825639232189,29.5264270442194,17.6522483612046,69.6281421152125,70.7102349255887,522.601142389824,"decompMedia","1_20_4",2,FALSE
"4785",2022-01-02,17814.09,7628.19,2937.19,2592.92,979.01,27.1,"adstockedMedia","1_31_3",6,FALSE
"4786",2022-01-09,18223.5642920078,11933.4061346463,3913.967616039,5566.28016699022,1161.80200360336,54.291103137692,"adstockedMedia","1_31_3",6,FALSE
"4787",2022-01-16,17636.6250064339,11416.3823550797,3479.31128439962,2759.12667505023,1088.99237585229,45.2023468028408,"adstockedMedia","1_31_3",6,FALSE
"4788",2022-01-23,17439.4655318125,20649.8122404595,4982.1067782235,4276.52319178288,1932.31684647844,47.7930598435993,"adstockedMedia","1_31_3",6,FALSE
"4789",2022-01-30,36692.377148479,17274.5165637253,2686.73540438294,7395.44349585903,1356.93337214182,57.9657989220992,"adstockedMedia","1_31_3",6,FALSE
"4790",2022-02-06,32965.1418914933,9345.6876174746,3634.97026614383,5410.70469611749,3342.90357272499,69.5147261919193,"adstockedMedia","1_31_3",6,FALSE
"4791",2022-02-13,20935.7998212501,6442.50145772304,5259.29919643158,3311.15020575245,3416.12466236067,76.867892775063,"adstockedMedia","1_31_3",6,FALSE
"4792",2022-02-20,25308.8997918409,12413.9646343362,5070.92145268986,4014.41920370928,3162.94462694388,40.5934861104226,"adstockedMedia","1_31_3",6,FALSE
"4793",2022-02-27,23914.8470947618,10441.9580935395,4450.52112986062,2381.83409766654,4154.04189745205,54.1741609596313,"adstockedMedia","1_31_3",6,FALSE
"4794",2022-03-06,11056.4341778915,14965.9522868382,4348.89960912333,3192.70567596489,2157.92947233525,71.4764939375306,"adstockedMedia","1_31_3",6,FALSE
"4795",2022-03-13,10371.730468837,14754.0109377275,5721.72474917874,2909.18854909528,1330.66920927065,37.6015884538879,"adstockedMedia","1_31_3",6,FALSE
"4796",2022-03-20,19553.36084228,11793.4091787839,13780.1652532907,3849.06305374043,2481.02419965754,54.1127304268742,"adstockedMedia","1_31_3",6,FALSE
"4797",2022-03-27,35809.7404272857,7840.50229969512,4665.97840102044,2626.55720360456,1777.92911664421,53.9629132490601,"adstockedMedia","1_31_3",6,FALSE
"4798",2022-04-03,23609.7438835437,4839.70210662044,13784.6617143578,3919.09140467995,1506.32568899483,58.9297925787987,"adstockedMedia","1_31_3",6,FALSE
"4799",2022-04-10,17299.6942162622,10454.9820773985,4599.85010628553,2627.83235792909,959.83928041601,45.7278400451063,"adstockedMedia","1_31_3",6,FALSE
"4800",2022-04-17,20074.3678230587,6254.65118072879,1290.84816273594,5169.88046218378,875.077014246191,34.9092326927717,"adstockedMedia","1_31_3",6,FALSE
"4801",2022-04-24,15753.1490229707,6161.37090255986,2427.86722860308,3051.69771453844,3149.67280566785,26.7175207940991,"adstockedMedia","1_31_3",6,FALSE
"4802",2022-05-01,16385.5397929666,10507.9152005567,4815.17341565917,933.670064769199,3349.66778105226,59.606546961656,"adstockedMedia","1_31_3",6,FALSE
"4803",2022-05-08,18730.8662224416,11240.6019516871,11933.0616161589,1216.20635695139,3042.20546538346,68.3774527870466,"adstockedMedia","1_31_3",6,FALSE
"4804",2022-05-15,12723.2971203274,6763.27935953635,4062.3789828488,2801.99720434223,2160.34253587289,60.7164712892938,"adstockedMedia","1_31_3",6,FALSE
"4805",2022-05-22,25516.6291763931,16465.3323984458,5640.48357922449,7967.57507024439,2376.84814207093,49.0228281051983,"adstockedMedia","1_31_3",6,FALSE
"4806",2022-05-29,14219.4781901546,18978.3694027951,2160.86935261653,6218.29119539614,4081.28914824881,33.3376686081029,"adstockedMedia","1_31_3",6,FALSE
"4807",2022-06-05,9942.55903680737,16129.3896436981,11112.9477809672,1558.32416515333,2587.84220311931,56.1700889668392,"adstockedMedia","1_31_3",6,FALSE
"4808",2022-06-12,18347.9996109955,15321.5412995794,9777.00263961381,931.756998326016,2415.05173823621,41.217741559176,"adstockedMedia","1_31_3",6,FALSE
"4809",2022-06-19,26484.4896635281,15102.1383639187,4353.8600474395,5637.24769739306,5514.92063954264,42.6121675565962,"adstockedMedia","1_31_3",6,FALSE
"4810",2022-06-26,23683.9212388834,17885.5503835933,9124.59569012199,5170.1573614203,4850.34330568621,44.4204387731432,"adstockedMedia","1_31_3",6,FALSE
"4811",2022-07-03,20371.7163856532,16658.9484498778,4997.82293393049,11110.4683117605,3068.38745652857,49.4202003731156,"adstockedMedia","1_31_3",6,FALSE
"4812",2022-07-10,17870.0925259017,9459.88294284928,8728.5767833574,4143.22868463542,3499.95108184395,43.8255172516878,"adstockedMedia","1_31_3",6,FALSE
"4813",2022-07-17,15921.2176169392,9552.62293009491,5213.76221885078,2095.70304039005,1898.69385924994,52.0886787423455,"adstockedMedia","1_31_3",6,FALSE
"4814",2022-07-24,29312.5502762813,28224.5668454266,4571.23198192778,3099.78814248061,2031.46776053948,46.0154482159224,"adstockedMedia","1_31_3",6,FALSE
"4815",2022-07-31,26010.786646562,9825.27082162616,3278.77730447404,2362.77427703265,2983.01659343341,60.5728153575172,"adstockedMedia","1_31_3",6,FALSE
"4816",2022-08-07,19172.4522453512,8663.84320145703,5915.28647372707,5612.57458399009,3109.51449133303,67.7910695257291,"adstockedMedia","1_31_3",6,FALSE
"4817",2022-08-14,14978.9810897923,17042.3974451344,4918.84432843903,2864.97784443191,3503.21508626868,58.2868372451326,"adstockedMedia","1_31_3",6,FALSE
"4818",2022-08-21,24011.8498413073,9770.30721533579,5897.89480106348,2639.93788842992,4059.67558279929,60.4856993913453,"adstockedMedia","1_31_3",6,FALSE
"4819",2022-08-28,31718.0483182953,14557.3619965664,1995.55458908852,1620.99966240936,3753.29348358533,80.7718104578961,"adstockedMedia","1_31_3",6,FALSE
"4820",2022-09-04,33135.2021646098,12315.0135936242,8267.07017948685,4625.8230384002,3559.77726059694,45.7565404823382,"adstockedMedia","1_31_3",6,FALSE
"4821",2022-09-11,18725.1897390798,8673.29927543246,10924.7449634796,2118.005022514,3174.35855025102,37.3155776108364,"adstockedMedia","1_31_3",6,FALSE
"4822",2022-09-18,17258.4591654796,4051.58398799197,5977.59973009631,3852.6287560208,1922.4129155663,58.5495008896336,"adstockedMedia","1_31_3",6,FALSE
"4823",2022-09-25,15591.9380775036,10086.8720541283,13265.9019178123,9023.17752952955,3669.12259511418,78.3437674719625,"adstockedMedia","1_31_3",6,FALSE
"4824",2022-10-02,17114.8542725786,7545.43616349755,13067.3975104083,2369.9214987499,2947.46687856284,56.2197635099589,"adstockedMedia","1_31_3",6,FALSE
"4825",2022-10-09,26881.310226772,9570.74767932898,8087.64129186316,7178.87869730047,3532.8915833598,75.1287233049748,"adstockedMedia","1_31_3",6,FALSE
"4826",2022-10-16,36790.7588371459,13426.4587232236,9992.7786263197,4653.33119170614,4257.23037720894,59.8090011041782,"adstockedMedia","1_31_3",6,FALSE
"4827",2022-10-23,28875.359515913,16806.9631969862,9018.3103197089,1910.85496570758,2808.5387617931,47.0222101172497,"adstockedMedia","1_31_3",6,FALSE
"4828",2022-10-30,18434.5999935868,10613.205477024,2471.10056756432,3136.05559386144,2152.89502294063,40.4953841540468,"adstockedMedia","1_31_3",6,FALSE
"4829",2022-11-06,19239.1074066959,8188.8416834706,3213.5101830805,4871.56112377988,1933.23783853738,58.5524731759171,"adstockedMedia","1_31_3",6,FALSE
"4830",2022-11-13,37089.7249321216,5576.9228577498,6237.76711027549,2326.52287150421,4077.11096787896,43.9444245669322,"adstockedMedia","1_31_3",6,FALSE
"4831",2022-11-20,26523.2066967783,14958.4232448804,10888.6466427615,4037.79124875156,2468.31627042515,52.7149660482294,"adstockedMedia","1_31_3",6,FALSE
"4832",2022-11-27,19952.7946393599,27752.5757657556,3217.75900382348,7911.97888606791,4757.76517051611,72.6539040035009,"adstockedMedia","1_31_3",6,FALSE
"4833",2022-12-04,18325.3863743158,21995.5719719574,1274.19585010843,3366.4344073606,3756.00992637126,54.3618831085221,"adstockedMedia","1_31_3",6,FALSE
"4834",2022-12-11,22626.3090009701,22129.3276756869,3464.48562393424,1768.30771681128,3345.71692765102,69.8179944082034,"adstockedMedia","1_31_3",6,FALSE
"4835",2022-12-18,15366.5763696161,11226.7243444314,1078.71585880148,2651.22024856821,4077.86248029917,42.834937467393,"adstockedMedia","1_31_3",6,FALSE
"4836",2022-12-25,14806.7266775129,13531.1706528923,3339.19626896494,3189.66871826951,3283.90966005055,45.0696873898059,"adstockedMedia","1_31_3",6,FALSE
"4837",2023-01-01,27267.9224389849,16227.980450868,5086.49891103837,5971.92393476787,4369.02348351316,35.0637323075964,"adstockedMedia","1_31_3",6,FALSE
"4838",2023-01-08,25366.9052489506,4868.96891544906,2535.75284417705,3513.23862610399,2863.13326773027,50.6516766290492,"adstockedMedia","1_31_3",6,FALSE
"4839",2023-01-15,22667.9936362015,5325.63415055049,3716.44804323336,2529.95466650453,4869.56035257331,62.5977645306885,"adstockedMedia","1_31_3",6,FALSE
"4840",2023-01-22,30528.2072275367,20454.0574329159,7252.57570275414,1561.29069853254,3168.03546364817,56.738732970196,"adstockedMedia","1_31_3",6,FALSE
"4841",2023-01-29,18644.3279628446,8586.30217206113,3694.29439473428,811.316200845215,5119.9212842711,69.2434539161037,"adstockedMedia","1_31_3",6,FALSE
"4842",2023-02-05,17099.5802576697,19753.9434501759,2466.77746971162,919.180175280948,3312.95751890853,48.3079215506052,"adstockedMedia","1_31_3",6,FALSE
"4843",2023-02-12,21647.6763914493,8375.59559736345,3592.14555682345,938.385358497569,2534.04593844834,55.3796214161332,"adstockedMedia","1_31_3",6,FALSE
"4844",2023-02-19,22856.5626420589,6443.62858267535,2079.45982691523,2235.59826193135,1642.49301549831,47.9429898018594,"adstockedMedia","1_31_3",6,FALSE
"4845",2023-02-26,12476.578219949,12294.33128327,11859.5758722845,1061.98311242667,1334.40413969542,56.8989445251755,"adstockedMedia","1_31_3",6,FALSE
"4846",2023-03-05,14378.8130948679,11800.7588890087,5961.74181645093,2628.736659155,1792.59990321576,60.5788725120348,"adstockedMedia","1_31_3",6,FALSE
"4847",2023-03-12,16892.2639905535,9572.17709109305,3108.50021958153,8637.09836140113,2329.02488256647,62.3924086046013,"adstockedMedia","1_31_3",6,FALSE
"4848",2023-03-19,22589.7241512885,21245.9302951257,4581.75752855621,7267.85110659194,3742.69811852797,42.9933341313354,"adstockedMedia","1_31_3",6,FALSE
"4849",2023-03-26,23141.4696293881,9307.83703450331,4031.57851347139,3605.12210433972,2810.02294388914,40.8047047606673,"adstockedMedia","1_31_3",6,FALSE
"4850",2023-04-02,20512.8899148257,9894.10790133298,3656.99595995558,12316.6726437016,3026.54244015686,42.520855893883,"adstockedMedia","1_31_3",6,FALSE
"4851",2023-04-09,9896.36315725335,14021.7319516513,2924.80006246377,5311.84702439945,2859.59034762843,48.5002521462432,"adstockedMedia","1_31_3",6,FALSE
"4852",2023-04-16,16444.3424532944,13396.236326441,2682.22765021367,4065.99598111461,3204.30004951762,53.7221406941775,"adstockedMedia","1_31_3",6,FALSE
"4853",2023-04-23,19358.3807163525,9084.20266566001,1325.74614550459,3120.55127011447,2196.56937654642,62.3765640471003,"adstockedMedia","1_31_3",6,FALSE
"4854",2023-04-30,51759.7745571369,7998.21116300628,8538.23122601545,3120.0181243599,1773.34748061153,45.5898313129531,"adstockedMedia","1_31_3",6,FALSE
"4855",2023-05-07,29220.8498405546,15172.7080580639,6880.77101909816,2271.20144960095,1485.83929898983,32.8787225618407,"adstockedMedia","1_31_3",6,FALSE
"4856",2023-05-14,25771.7046957618,17528.4858859558,5674.95262938996,2535.06459028045,3718.09059902069,75.1686279669206,"adstockedMedia","1_31_3",6,FALSE
"4857",2023-05-21,33672.7130620343,14526.2265082257,4227.60160971654,7244.64896519743,5319.21667557478,45.0178229840819,"adstockedMedia","1_31_3",6,FALSE
"4858",2023-05-28,31781.3155592991,8668.16654285215,2328.98147447141,7358.09449801657,3295.25761425674,61.9522664402951,"adstockedMedia","1_31_3",6,FALSE
"4859",2023-06-04,39062.0572739196,7992.72202337629,2235.12368279774,1861.06116142585,2303.32172481997,56.0960301792466,"adstockedMedia","1_31_3",6,FALSE
"4860",2023-06-11,17979.5384475269,10143.4759662067,1322.60933297563,1052.1986110711,3136.9474813639,57.4013690929502,"adstockedMedia","1_31_3",6,FALSE
"4861",2023-06-18,12813.9041031199,11438.3181878188,2209.96032303649,1506.27539791936,5322.09519216713,54.6899454789886,"adstockedMedia","1_31_3",6,FALSE
"4862",2023-06-25,13530.3836005587,14204.1047852893,1720.69738143448,5114.56653461295,7024.38780782806,49.4905204413053,"adstockedMedia","1_31_3",6,FALSE
"4863",2023-07-02,8804.75356661955,11040.2112522537,10230.7135871413,6978.53269614309,4112.1334329279,58.5410631845725,"adstockedMedia","1_31_3",6,FALSE
"4864",2023-07-09,16860.4353952308,15864.8525832335,8355.37996406628,5701.2870436597,2839.12721384782,49.6419021154582,"adstockedMedia","1_31_3",6,FALSE
"4865",2023-07-16,12814.0860625466,17140.7935604881,5324.16270286434,2136.72186913341,2914.10292299842,66.9745297241668,"adstockedMedia","1_31_3",6,FALSE
"4866",2023-07-23,34721.5747599682,21066.6201354454,2706.12449077866,2083.2247908276,3014.36467187394,63.6063215932067,"adstockedMedia","1_31_3",6,FALSE
"4867",2023-07-30,19576.5443819757,14021.6925212305,1887.18721330824,4028.35737561721,2483.47981244738,63.2616986300409,"adstockedMedia","1_31_3",6,FALSE
"4868",2023-08-06,17452.7827776078,13634.6752490527,3269.27251280702,2944.46435706327,1733.30919007891,49.885511481851,"adstockedMedia","1_31_3",6,FALSE
"4869",2023-08-13,27005.9032830954,11209.6785224195,7041.40358429395,2486.51288711905,1992.44623814088,50.2283854008962,"adstockedMedia","1_31_3",6,FALSE
"4870",2023-08-20,14674.0465122259,7772.961883596,2375.2988000292,2408.27380647693,5366.60871475109,38.8041858810521,"adstockedMedia","1_31_3",6,FALSE
"4871",2023-08-27,8976.08656008593,25435.6476347149,5516.47005476208,6011.1417984764,3358.53439176769,46.3785933500943,"adstockedMedia","1_31_3",6,FALSE
"4872",2023-09-03,17915.3930942775,22266.235592211,3099.66528009854,5148.89114740498,3094.15084893355,39.8530972745938,"adstockedMedia","1_31_3",6,FALSE
"4873",2023-09-10,21591.4638465492,18794.1965803159,2890.09790743179,3073.99436793188,2219.40164665253,66.610480299947,"adstockedMedia","1_31_3",6,FALSE
"4874",2023-09-17,28047.058726457,13220.0990378841,4078.32553653221,3858.94951215859,3171.77171465595,57.3258397611876,"adstockedMedia","1_31_3",6,FALSE
"4875",2023-09-24,27492.1851422016,8074.27952317625,2487.50423582944,1620.10077734218,6089.96764396218,56.6732479138037,"adstockedMedia","1_31_3",6,FALSE
"4876",2023-10-01,25148.7234513562,16059.388328582,3285.678607573,1972.76632446663,4953.80592972056,51.8289768782135,"adstockedMedia","1_31_3",6,FALSE
"4877",2023-10-08,16968.8993212914,11812.6254748223,2198.98252776762,5563.00440823011,5281.98295481852,55.8580349076912,"adstockedMedia","1_31_3",6,FALSE
"4878",2023-10-15,21024.5124846579,13516.8308312762,2525.19944527944,1752.2498009863,4920.58800643673,83.9487545461542,"adstockedMedia","1_31_3",6,FALSE
"4879",2023-10-22,22938.937505631,9341.27189199767,6228.98087717921,4250.19609987205,4249.6385996033,56.9588799544944,"adstockedMedia","1_31_3",6,FALSE
"4880",2023-10-29,16019.9757000801,11885.3909255522,4928.69743898259,1177.37201867106,5498.33678022616,46.7921226721326,"adstockedMedia","1_31_3",6,FALSE
"4881",2023-11-05,40490.2844127712,9103.64319868097,6728.29218910618,7691.91861456748,4748.84360019168,58.7445178214126,"adstockedMedia","1_31_3",6,FALSE
"4882",2023-11-12,31197.8379288239,8464.69269062101,3337.52038357486,3269.58594616313,3354.77723608976,24.6868806288586,"adstockedMedia","1_31_3",6,FALSE
"4883",2023-11-19,17339.5113157232,11569.539081309,5748.16047186159,4070.83319210761,2999.2441027382,48.2576253872835,"adstockedMedia","1_31_3",6,FALSE
"4884",2023-11-26,26675.7309729955,6046.48933692747,1879.01933842815,3618.65985572978,3102.07714400208,48.1685022463217,"adstockedMedia","1_31_3",6,FALSE
"4885",2023-12-03,31813.6104343385,4594.78093922617,3860.9255637821,3594.41527421444,2332.56983352334,40.7487994444968,"adstockedMedia","1_31_3",6,FALSE
"4886",2023-12-10,27688.6820865678,6262.12513071074,6094.75662464042,3931.28953806227,2544.42943061581,57.1084966866829,"adstockedMedia","1_31_3",6,FALSE
"4887",2023-12-17,20735.0291479078,8758.47059726337,1924.10949101123,1295.70182356761,2481.75206296922,55.2251990290944,"adstockedMedia","1_31_3",6,FALSE
"4888",2023-12-24,15046.7776281319,15440.7215997329,2329.19946739781,3129.24416254058,3245.03075618866,32.6088510399584,"adstockedMedia","1_31_3",6,FALSE
"4889",2022-01-02,132.802332853349,302.221633863268,41.1193221448361,0,67.9720973084074,5990.53734840357,"decompMedia","1_31_3",6,FALSE
"4890",2022-01-09,140.391048323908,567.718921589229,64.7991327095774,0,96.0071963625858,9176.78912648441,"decompMedia","1_31_3",6,FALSE
"4891",2022-01-16,129.581872292149,536.306147070535,54.1956312071932,0,84.2970242630827,8289.03125888078,"decompMedia","1_31_3",6,FALSE
"4892",2022-01-23,126.052810608083,1013.89985756196,89.8146872203727,0,258.502588023228,8556.79782297997,"decompMedia","1_31_3",6,FALSE
"4893",2022-01-30,648.322508786558,862.216043750875,35.2833433201769,0,130.781530860896,9498.18715487247,"decompMedia","1_31_3",6,FALSE
"4894",2022-02-06,529.939476529417,408.114594265393,57.9974082084972,0,663.277085476862,10393.4493305586,"decompMedia","1_31_3",6,FALSE
"4895",2022-02-13,196.067920026817,232.028018632088,95.8661792253805,0,685.473288383634,10887.3182473323,"decompMedia","1_31_3",6,FALSE
"4896",2022-02-20,303.776975984268,596.572606062487,91.7773107672849,0,608.703746371492,7779.80769615028,"decompMedia","1_31_3",6,FALSE
"4897",2022-02-27,267.269701965358,476.297078326744,77.6470558887491,0,904.900195746346,9166.23350741728,"decompMedia","1_31_3",6,FALSE
"4898",2022-03-06,39.9442728682281,742.625763694267,75.2492330735174,0,316.905226877015,10530.4230569197,"decompMedia","1_31_3",6,FALSE
"4899",2022-03-13,33.8931393095008,731.018077296509,105.452390167169,0,125.822590933417,7424.40551044962,"decompMedia","1_31_3",6,FALSE
"4900",2022-03-20,166.534000239414,559.248519894491,187.902122534287,0,406.416673407957,9160.68020598526,"decompMedia","1_31_3",6,FALSE
"4901",2022-03-27,620.150170773032,315.123050016984,82.6599872029003,0,220.95986440791,9147.11255913796,"decompMedia","1_31_3",6,FALSE
"4902",2022-04-03,259.535254703401,145.01797055482,187.921256822816,0,160.551048177697,9579.32606647529,"decompMedia","1_31_3",6,FALSE
"4903",2022-04-10,123.582175304939,477.10436357452,81.1323282417228,0,65.2980230316382,8344.3681136565,"decompMedia","1_31_3",6,FALSE
"4904",2022-04-17,177.388383815422,221.279752384868,8.80499009665185,0,54.0967784927737,7086.09067644121,"decompMedia","1_31_3",6,FALSE
"4905",2022-04-24,97.9882641545152,215.988703478347,29.4846835539582,0,604.683260532507,5931.97050106319,"decompMedia","1_31_3",6,FALSE
"4906",2022-05-01,108.065756525451,480.384267010109,86.0682985006603,0,665.32843338182,9635.53415278789,"decompMedia","1_31_3",6,FALSE
"4907",2022-05-08,150.096095310027,525.550090228354,178.552660168784,0,572.181910280005,10312.1939540297,"decompMedia","1_31_3",6,FALSE
"4908",2022-05-15,57.1884209814127,250.647573092764,68.3933979319232,0,317.55015366715,9726.40264776407,"decompMedia","1_31_3",6,FALSE
"4909",2022-05-22,309.373257552382,821.753773957084,103.81617146674,0,376.916417241205,8679.60116957273,"decompMedia","1_31_3",6,FALSE
"4910",2022-05-29,75.791321230117,942.200022015394,23.8346591551778,0,883.81343900278,6879.8930112331,"decompMedia","1_31_3",6,FALSE
"4911",2022-06-05,30.3978755566682,804.489185230831,173.236502445803,0,437.187448064683,9343.58069649117,"decompMedia","1_31_3",6,FALSE
"4912",2022-06-12,142.740640772456,761.869895757907,162.511768573262,0,387.671539591887,7851.40134687219,"decompMedia","1_31_3",6,FALSE
"4913",2022-06-19,335.945036838243,750.030443878834,75.3667331079013,0,1263.17251500456,8008.28358770904,"decompMedia","1_31_3",6,FALSE
"4914",2022-06-26,261.406896720661,891.712272691076,156.130365805638,0,1097.561638264,8205.6978394354,"decompMedia","1_31_3",6,FALSE
"4915",2022-07-03,183.7340035095,831.580143116927,90.1635645362489,0,580.089499131946,8718.71279280284,"decompMedia","1_31_3",6,FALSE
"4916",2022-07-10,133.827226332781,415.224596374981,151.823623347404,0,710.845100468543,8141.48137674819,"decompMedia","1_31_3",6,FALSE
"4917",2022-07-17,100.613939429785,420.999636383688,94.8871761042954,0,250.146579983993,8974.42347461868,"decompMedia","1_31_3",6,FALSE
"4918",2022-07-24,417.705024333726,1265.21361287563,80.4681285995199,0,283.688187652231,8374.43033836085,"decompMedia","1_31_3",6,FALSE
"4919",2022-07-31,322.839736115978,437.976037400462,49.3143757507668,0,554.338182325003,9714.73260556995,"decompMedia","1_31_3",6,FALSE
"4920",2022-08-07,158.814211324982,365.754650832121,109.266503654705,0,592.525650337581,10269.7531258075,"decompMedia","1_31_3",6,FALSE
"4921",2022-08-14,86.3863756705446,850.772220143258,88.4035879087871,0,711.831847558322,9525.35050095956,"decompMedia","1_31_3",6,FALSE
"4922",2022-08-21,269.748577500056,434.554422804274,108.928684248608,0,877.519516504291,9707.64257071669,"decompMedia","1_31_3",6,FALSE
"4923",2022-08-28,490.997943103019,720.15748177383,20.5428522700285,0,787.03112234059,11129.2550683626,"decompMedia","1_31_3",6,FALSE
"4924",2022-09-04,535.286991395584,590.660891368616,146.347483891008,0,728.913985950369,8347.37511352557,"decompMedia","1_31_3",6,FALSE
"4925",2022-09-11,149.98565640641,366.340291632313,171.892164956069,0,612.162268945032,7389.32542464399,"decompMedia","1_31_3",6,FALSE
"4926",2022-09-18,122.858249556425,107.1636014614,110.468943759127,0,256.031242257542,9547.46913581073,"decompMedia","1_31_3",6,FALSE
"4927",2022-09-25,95.5055512523313,454.251008669263,185.608865696736,0,761.824297113739,10980.3321278314,"decompMedia","1_31_3",6,FALSE
"4928",2022-10-02,120.354766331782,297.215079710792,184.66505721947,0,543.64650353117,9347.91953726356,"decompMedia","1_31_3",6,FALSE
"4929",2022-10-09,347.064963641432,422.128320092819,144.076446187707,0,720.79858877576,10775.1942736072,"decompMedia","1_31_3",6,FALSE
"4930",2022-10-16,651.463505398582,656.079825745702,164.443640353236,0,934.53247843676,9652.22999870633,"decompMedia","1_31_3",6,FALSE
"4931",2022-10-23,404.712852807894,839.030832648348,155.008331958818,0,502.100470377213,8478.43335245028,"decompMedia","1_31_3",6,FALSE
"4932",2022-10-30,144.387730889787,486.90268643677,30.4333698394029,0,315.560981380784,7768.47862565459,"decompMedia","1_31_3",6,FALSE
"4933",2022-11-06,160.151817415583,336.443993499209,47.7339134846728,0,258.732825844486,9547.71888791117,"decompMedia","1_31_3",6,FALSE
"4934",2022-11-13,661.007723111709,183.614100191682,115.3547729196,0,882.597770316633,8154.37310110675,"decompMedia","1_31_3",6,FALSE
"4935",2022-11-20,337.024397337235,742.215158309057,171.628580928373,0,402.789601222003,9032.74499363936,"decompMedia","1_31_3",6,FALSE
"4936",2022-11-27,174.825345187095,1252.58907346598,47.8366360594143,0,1073.00551929275,10610.7534469601,"decompMedia","1_31_3",6,FALSE
"4937",2022-12-04,142.312156448609,1066.96226840612,8.5799777233692,0,787.842511482345,9183.16786171181,"decompMedia","1_31_3",6,FALSE
"4938",2022-12-11,235.26907489575,1072.01744377693,53.8338561794219,0,664.130292824375,10414.8850319311,"decompMedia","1_31_3",6,FALSE
"4939",2022-12-18,92.0937334983549,524.69942539549,6.14231731464749,0,882.816464251596,8032.96600874422,"decompMedia","1_31_3",6,FALSE
"4940",2022-12-25,83.9151056241826,662.124128047721,50.7816721641109,0,645.38283386814,8274.97715410213,"decompMedia","1_31_3",6,FALSE
"4941",2023-01-01,358.017902098528,809.584088256741,92.119279125282,0,966.245181422861,7106.00573348089,"decompMedia","1_31_3",6,FALSE
"4942",2023-01-08,305.335735799532,146.495885225898,31.8676311165079,0,518.376481209002,8838.19942699261,"decompMedia","1_31_3",6,FALSE
"4943",2023-01-15,236.276524800445,170.152308291617,59.9873075350254,0,1102.61496313736,9876.79522605984,"decompMedia","1_31_3",6,FALSE
"4944",2023-01-22,454.395950151551,1005.84037481618,132.366448867896,0,610.24622324135,9393.03606735872,"decompMedia","1_31_3",6,FALSE
"4945",2023-01-29,148.416963968634,360.95503890762,59.4464084214846,0,1167.03540838423,10374.1929267426,"decompMedia","1_31_3",6,FALSE
"4946",2023-02-05,120.09010812003,976.287922161697,30.3381220056281,0,654.19426885605,8608.538849003,"decompMedia","1_31_3",6,FALSE
"4947",2023-02-12,212.174739656603,347.940154879592,56.9511804448732,0,421.62933714224,9274.05208217441,"decompMedia","1_31_3",6,FALSE
"4948",2023-02-19,240.857638132742,232.092871225203,22.1920296962204,0,189.878736163561,8571.91419076073,"decompMedia","1_31_3",6,FALSE
"4949",2023-02-26,54.4072228639057,589.423257545859,178.109815877054,0,126.522633285948,9406.88595918805,"decompMedia","1_31_3",6,FALSE
"4950",2023-03-05,77.9494857682629,559.693890861864,110.164117750898,0,224.434101612884,9715.22520667302,"decompMedia","1_31_3",6,FALSE
"4951",2023-03-12,116.528644784759,422.21733397369,45.2035953880807,0,363.563452017306,9860.59576239233,"decompMedia","1_31_3",6,FALSE
"4952",2023-03-19,234.386450049431,1037.90429106721,80.712628949654,0,783.865014837737,8050.45329681983,"decompMedia","1_31_3",6,FALSE
