"","digital_spend_alphas","digital_spend_gammas","digital_spend_thetas","nps_score_alphas","nps_score_gammas","nps_score_thetas","radio_spend_alphas","radio_spend_gammas","radio_spend_thetas","search_spend_alphas","search_spend_gammas","search_spend_thetas","social_spend_alphas","social_spend_gammas","social_spend_thetas","tv_spend_alphas","tv_spend_gammas","tv_spend_thetas","train_size","tv_spend_inflexion","digital_spend_inflexion","social_spend_inflexion","search_spend_inflexion","radio_spend_inflexion","nps_score_inflexion","tv_spend_inflation","digital_spend_inflation","social_spend_inflation","search_spend_inflation","radio_spend_inflation","nps_score_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"21",1.008753374,0.47754891931,0.15147337888,0.97270465475,0.62600131431,0.21953151752,1.934297248,0.54587452834,0.48093707476,1.6376116375,0.64750020529,0.15466878224,2.0461113045,0.64460143809,0.19186560988,2.0703399585,0.83409375495,0.61501083745,0.69897384626,53790.6590198188,12771.3825352612,8786.72705125459,7769.51397114604,3763.60370145736,52.4837131556513,2.56259014530274,1.17581210014137,1.23612173035878,1.18119021117531,1.90881070128892,1.27915682055409,-0.121157781253431,-0.153839649785907,-0.280180404144674,0.216207339919881,0.250854986491022,0.258751593805524,0.250854986491022,0.261031029931452,0,97689.7988293926,0.4295439397,227396.58932533,1e-04,0,0.0586566925048828,3.26773524284363,"1_31_4",1,31,4,124,FALSE,TRUE,7,0.187052166499443,5,FALSE
"22",2.00247664475,0.61004793533,0.16848474799,1.1022989995,0.46664455591,0.28953852256,1.22226759775,0.78909517706,0.46466134764,1.70796678425,0.86058849238,0.17532629152,2.040402426,0.73805822095,0.17866352062,1.2178671515,0.61686527572,0.54808754415,0.70147458032,37017.3129979847,16414.3720858513,9997.04471530135,10406.3321810832,5340.46929750103,41.6532444792857,2.19157019926274,1.19952486652791,1.21636087446657,1.21050966606553,1.85175416798845,1.40394893533966,-0.141778338055103,-0.186897822672107,-0.335215111288164,0.21707364135402,0.25692145857631,0.266384473262282,0.25692145857631,0.241714360526209,0,122187.380422479,0.5372853604,227396.58932533,1e-04,0,0.0607070922851562,3.44856715202332,"1_33_1",1,33,1,129,FALSE,TRUE,6,0.204259923650545,4,FALSE
"23",1.16570429175,0.55036822965,0.27883247815,1.32815380175,0.66559256671,0.33503511332,2.1033659605,0.92078971332,0.53428057724,1.330600836,0.82498178236,0.22542688052,1.8315104425,0.5809309496,0.2175179893,1.221226524,0.88263312765,0.4249950128,0.67476842978,48112.3442234682,15517.7027028806,8024.82479356251,10192.0854372674,6772.92257828677,62.1595064080288,1.73000435508175,1.3802731320373,1.27641025418919,1.28806914494755,2.12324838790121,1.49893118237641,-0.0635207292212085,-0.275102257630727,-0.260995756841157,0.208934149091215,0.230642902447572,0.258169683512073,0.230642902447572,0.38066498269994,0,59988.9316530411,0.2637338994,227396.58932533,1e-04,0,0.0577578544616699,3.46020460128784,"1_33_4",1,33,4,132,FALSE,TRUE,5,0.196041781415603,6,FALSE
"24",1.93390112575,0.60404650486,0.33110881969,1.35780397975,0.85969543917,0.16472251824,2.109867944,0.89638933235,0.51599616004,1.414230412,0.80848602546,0.21014054794,2.08437778525,0.33769348156,0.114070001578,2.59488015125,0.98046576759,0.3183588455,0.63899935019,50285.6729068129,17516.7582849756,4441.98433792642,9918.87414840621,6444.04723964242,68.9611508825871,1.46261152222721,1.48653561249916,1.1281151400517,1.26336913602714,2.04451906773203,1.19588266225984,0.796583709359632,0.343885226124054,0.239030002814187,0.0895673077572853,0.171592905648061,0.192407760235047,0.171592905648061,0.463871776381424,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,0,0.0582215785980225,3.64310669898987,"1_35_2",1,35,2,138,FALSE,TRUE,3,0.104713152233412,6,FALSE
"25",2.590732975,0.58188370042,0.3172645285,1.3376701835,0.67363766167,0.2668672808,2.05725118675,0.94314013092,0.48517695016,1.35407995625,0.77499629177,0.16027111344,2.11584065375,0.77649119175,0.28904346274,1.38782273825,0.71527406214,0.57123976355,0.67615224911,43915.3761268558,16741.1177926786,11245.1223823936,9318.25117520458,6534.659897196,58.8717250513901,2.3071843246655,1.45682343121437,1.40396214494103,1.18899995204979,1.92425664643303,1.36096146895997,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,0,0.0598025321960449,3.65718722343445,"1_35_4",1,35,4,140,FALSE,TRUE,3,0.179268526702673,2,FALSE
"26",2.14534512175,0.57023639643,0.29004795205,1.52648355575,0.80190697522,0.19020514204,1.9917587565,0.86713532288,0.51589616372,1.49207655525,0.78739345179,0.20218443932,2.0883809285,0.61295111771,0.25315711708,2.30664220175,0.94996104005,0.345595799655,0.66162253718,49417.9128326263,16168.9152871168,8656.7758837689,9626.5583470067,6232.9760479451,65.6293735973897,1.52276458944573,1.40176307986432,1.33693873184425,1.25088528735462,2.04410455078066,1.23321489612827,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,0,0.0577418804168701,3.84735035896301,"1_37_4",1,37,4,148,FALSE,TRUE,3,0.110187872460171,6,FALSE
"27",1.26455662975,0.57452222553,0.28407148957,1.36923917975,0.62439981819,0.29095401492,2.11436990025,0.91197537457,0.46908039464,1.4771004625,0.73105025509,0.22010007134,2.0800961835,0.69152145669,0.21253588111,1.71477961025,0.61076449453,0.6227415716,0.67691585228,39769.0500199425,16241.1078682499,9525.03741933629,9009.30707509965,6202.98761952039,55.8099150141926,2.61366418478223,1.39022847300488,1.2683817654579,1.27935287205887,1.866905206485,1.40672280930461,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,0,0.0553395748138428,3.9327130317688,"1_38_3",1,38,3,151,FALSE,TRUE,7,0.200065621329947,3,FALSE
"28",1.8477394435,0.65281636922,0.29568182734,1.06623949675,0.76836276599,0.22096903268,2.09058726775,0.79603168454,0.50002977116,1.5579140405,0.77203551038,0.216678877,2.075092527,0.4191358756,0.19580018293,2.602225443,0.89039776054,0.332144750595,0.63244397615,45991.0794520486,18564.4170763008,5724.29934365905,9499.52977815137,5612.85307001602,64.4973848729702,1.49245474417472,1.41281425895604,1.24213557096339,1.27381681153618,1.9803965518649,1.28149659009513,0.789373450770225,0.325442433874241,0.233509678130306,0.0911408786845225,0.169540125013168,0.192999971051213,0.169540125013168,0.560380885752076,0,9752.50971500882,0.04279194846,227396.58932533,1e-04,0,0.0565857887268066,3.93992710113525,"1_38_4",1,38,4,152,TRUE,TRUE,2,0.144105671291763,6,FALSE
"29",2.44089626975,0.49744965408,0.2728353439,1.337682999,0.7272213204,0.22795823716,2.023089458,0.8801652836,0.46610281248,1.17739196,0.79951595057,0.14980432802,2.09075686875,0.76566336621,0.30595144375,1.69443396475,0.71456995552,0.54509338485,0.69662756603,42759.7048724429,13984.4836926166,11231.1907849487,9577.06305047047,5966.50100841396,61.4073315916982,2.17745538456748,1.36905185773783,1.43791898504425,1.17449209285747,1.85666921001817,1.29299513358819,-0.0361946425126771,-0.0803498193958641,-0.214853785715813,0.207853689125031,0.242734893244599,0.252063203628632,0.242734893244599,0.259268735845019,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,0,0.0569038391113281,4.10207343101501,"1_40_1",1,40,1,157,FALSE,TRUE,3,0.171574546496324,2,FALSE
"30",2.1965491035,0.55444686155,0.28379528428,1.3036896435,0.98001232313,0.1022130745576,2.0051783145,0.79854586677,0.48522423896,1.42369868125,0.76885193082,0.18736356586,1.9878222715,0.64789655145,0.2982827692,1.375216252,0.67664320183,0.6795071105,0.65875209905,48443.7303191864,15671.4240555135,9447.95220304251,9341.68581795365,5533.12571634604,75.070087967537,3.06139481457865,1.38970001136821,1.42231695487454,1.22827735437461,1.92443033133742,1.11318068863837,0.0268965334831275,-0.329029712120484,-0.201306366739282,0.198894234568014,0.239628923231453,0.244465854805962,0.239628923231453,0.280723994558879,0,37023.9683366945,0.162733,227396.58932533,1e-04,0,0.123122215270996,4.26113295555115,"1_41_1",1,41,1,161,FALSE,TRUE,7,0.1551054907056,3,FALSE
